WEO Subject Code,Country,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
LUR,Sweden,2.033,2.642,3.333,3.658,3.275,2.883,2.692,2.192,1.792,1.558,1.725,3.1,5.55,9.05,9.367,8.8,9.55,9.883,8.2,6.742,5.608,4.858,4.917,5.617,6.333,7.633,7.042,6.117,6.167,8.3,8.575,7.8,7.9,8.1,7.8,6.9,6.6,6.5,6.4
LUR,Switzerland,0.197,0.181,0.404,0.801,1.059,0.897,0.744,0.697,0.613,0.469,0.473,0.955,2.219,3.896,4.101,3.694,4.051,4.505,3.338,2.362,1.719,1.581,2.33,3.354,3.509,3.384,2.949,2.4,2.577,3.715,3.515,2.836,2.904,3.231,3.211,3.033,2.864,2.81,2.703
LUR,Syria,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,16.761,12.405,13.462,13.483,8.171,11.672,10.8,12.3,8,8.3,9.2,10.9,8.1,8.613,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
LUR,Taiwan Province of China,1.23,1.36,2.14,2.71,2.45,2.91,2.66,1.97,1.69,1.57,1.67,1.51,1.51,1.45,1.56,1.79,2.6,2.72,2.69,2.92,2.99,4.57,5.17,4.99,4.44,4.13,3.91,3.91,4.14,5.85,5.21,4.39,4.24,4.2,4.2,4.1,4,4,4
LUR,Tajikistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LUR,Tanzania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LUR,Thailand,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1.8,1.4,1.5,1.5,1.4,1,0.845,1.4,0.9,0.7,0.4,0.5,0.65,0.7,0.8,0.9,1,1
LUR,Timor-Leste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LUR,Togo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LUR,Tonga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LUR,Trinidad and Tobago,n/a,10.408,10.271,11.123,13.428,15.661,17.232,22.243,22,22,20,18.47,19.57,19.74,18.401,17.179,16.252,15.009,14.218,13.135,12.131,10.8,10.4,10.5,8.4,8,6.2,5.6,4.6,5.3,5.9,5,5.5,5.5,5.5,5.5,5.5,5.5,5.5
LUR,Tunisia,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,16.198,16.223,16.247,16.272,16.296,16.177,16.058,15.939,16.063,15.982,15.691,15.126,15.263,14.514,14.237,12.819,12.511,12.397,12.442,13.29,13,13,18.9,16.7,16,15,14,13,12
LUR,Turkey,7.2,7.2,7.6,7.51,7.407,6.946,7.716,8.131,8.701,8.575,7.998,8.198,8.486,8.932,8.55,7.628,6.62,6.818,6.87,7.662,6.497,8.335,10.333,10.495,10.25,10.592,10.212,10.244,10.945,14.028,11.887,9.792,9.208,9.385,9.475,9.475,9.475,9.475,9.475
LUR,Turkmenistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LUR,Tuvalu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LUR,Uganda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LUR,Ukraine,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,14.8,10,9.8,11.3,11.9,11.483,10.789,9.629,9.057,8.588,7.185,6.81,6.351,6.363,8.843,8.097,7.856,8.049,8.244,7.885,7.519,7.149,7.033,7.029
LUR,United Arab Emirates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LUR,United Kingdom,6.491,9.373,10.614,11.398,11.777,11.402,11.327,10.634,8.786,7.348,7.04,8.57,9.835,10.391,9.655,8.703,8.155,7.134,6.307,6.02,5.532,5.106,5.199,5.048,4.788,4.799,5.406,5.4,5.558,7.451,7.853,8.015,8.02,7.826,7.782,7.388,6.913,6.578,6.466
LUR,United States,7.175,7.617,9.708,9.6,7.508,7.192,7,6.175,5.492,5.258,5.617,6.85,7.492,6.908,6.1,5.592,5.408,4.942,4.5,4.217,3.967,4.742,5.783,5.992,5.542,5.083,4.608,4.617,5.8,9.283,9.625,8.925,8.075,7.743,7.456,6.858,6.316,5.869,5.601
LUR,Uruguay,n/a,n/a,n/a,14.5,14,13.1,10.1,9.1,8.6,8,8.5,8.9,9,8.3,9.2,10.3,11.9,11.558,10.142,11.192,13.392,15.192,16.742,17.125,13.317,12.133,10.908,9.158,7.6,7.317,6.667,5.992,6.1,6.5,7,7,7,7,7
LUR,Uzbekistan,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.336,0.265,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.3,0.4,0.3,0.2,0.2,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
LUR,Vanuatu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LUR,Venezuela,5.429,6.561,7.1,10.1,13,13.1,11,9.2,7.3,9.2,11.1,9.5,7.7,6.6,8.7,10.25,11.75,11.35,11.2,14.525,14.008,13.358,15.996,18.188,15.067,12.242,9.958,8.5,7.358,7.875,8.508,8.2,7.833,7.833,7.833,7.833,7.833,7.833,7.833
LUR,Vietnam,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,12.327,10.393,11,10.6,10.3,5.82,5.88,6.01,6.85,6.74,6.42,6.28,6.01,5.78,5.6,5.31,4.82,4.64,4.65,4.6,4.29,4.513,4.468,4.468,4.468,4.468,4.468,4.468,4.468
LUR,Yemen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LUR,Zambia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LUR,Zimbabwe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LP,Afghanistan,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,22.8,23.8,24.728,25.693,26.695,27.407,28.364,29.272,30.179,31.084,32.017,32.977,33.967,34.986,36.035,37.116,38.23
LP,Albania,2.671,2.724,2.781,2.838,2.897,2.957,3.016,3.076,3.138,3.199,3.197,3.141,3.11,3.095,3.033,3.037,3.063,3.088,3.061,3.1,3.058,3.074,3.093,3.111,3.127,3.142,3.147,3.161,3.182,3.194,3.21,3.226,3.243,3.259,3.275,3.291,3.308,3.324,3.341
LP,Algeria,18.666,19.246,19.864,20.516,21.175,22.2,22.8,23.4,24.1,24.7,25.022,25.643,26.271,26.894,27.496,28.06,28.566,29.045,29.507,29.965,30.506,30.954,31.414,31.885,32.366,32.855,33.351,33.858,34.373,34.895,35.423,35.954,36.494,37.041,37.597,38.161,38.733,39.314,39.904
LP,Angola,7.54,7.744,7.949,8.157,8.373,9.435,9.704,9.952,10.222,10.502,10.782,11.084,11.395,11.714,12.042,12.379,12.826,13.198,13.58,13.974,14.383,14.805,15.239,15.685,16.145,16.618,17.089,17.555,18.021,18.498,19.053,19.625,20.213,20.82,21.444,22.088,22.75,23.433,24.136
LP,Antigua and Barbuda,0.063,0.063,0.063,0.063,0.063,0.063,0.063,0.063,0.062,0.062,0.062,0.062,0.063,0.065,0.066,0.068,0.07,0.072,0.074,0.075,0.077,0.079,0.08,0.081,0.082,0.084,0.085,0.086,0.087,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088
LP,Argentina,27.73,28.226,28.703,29.109,29.606,30.112,30.498,30.846,31.223,31.61,32.274,32.711,33.157,33.651,33.967,34.285,34.607,34.931,35.259,35.589,35.923,36.26,36.67,37.084,37.503,37.926,38.355,38.788,39.226,39.669,40.117,40.57,41.028,41.492,41.961,42.434,42.914,43.398,43.889
LP,Armenia,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3.5,3.7,3.753,3.67,3.589,3.509,3.432,3.359,3.221,3.214,3.212,3.211,3.214,3.218,3.221,3.227,3.234,3.267,3.299,3.332,3.366,3.399,3.433,3.468,3.502,3.537,3.573
LP,Australia,14.802,15.039,15.289,15.484,15.677,15.901,16.139,16.395,16.687,16.937,17.17,17.387,17.581,17.76,17.952,18.196,18.42,18.609,18.814,19.038,19.273,19.534,19.771,20.012,20.252,20.544,20.845,21.178,21.587,21.929,22.183,22.485,22.766,23.051,23.339,23.631,23.926,24.225,24.528
LP,Austria,7.549,7.565,7.574,7.552,7.553,7.558,7.566,7.576,7.585,7.62,7.678,7.755,7.841,7.906,7.936,7.948,7.959,7.968,7.977,7.992,8.012,8.042,8.082,8.118,8.169,8.225,8.268,8.301,8.337,8.363,8.388,8.421,8.466,8.484,8.52,8.556,8.594,8.628,8.662
LP,Azerbaijan,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,7.362,7.39,7.498,7.585,7.662,7.736,7.81,7.912,8.033,8.114,8.191,8.269,8.349,8.447,8.553,8.666,8.78,8.897,8.998,9.111,9.235,9.309,9.383,9.459,9.534,9.61,9.687
LP,The Bahamas,0.211,0.215,0.22,0.225,0.23,0.233,0.237,0.241,0.246,0.25,0.254,0.259,0.264,0.269,0.273,0.279,0.284,0.288,0.293,0.298,0.303,0.307,0.312,0.316,0.321,0.325,0.329,0.333,0.337,0.341,0.345,0.348,0.352,0.356,0.36,0.364,0.368,0.372,0.377
LP,Bahrain,0.347,0.361,0.374,0.387,0.4,0.413,0.428,0.443,0.459,0.476,0.48,0.5,0.52,0.54,0.56,0.58,0.6,0.62,0.64,0.66,0.67,0.68,0.7,0.71,0.72,0.734,0.749,0.764,0.779,1.039,1.107,1.129,1.151,1.174,1.198,1.222,1.246,1.271,1.296
LP,Bangladesh,80.624,82.884,85.156,87.46,89.828,92.284,94.825,97.429,100.062,102.682,105.256,107.769,110.226,112.645,115.059,117.487,119.929,122.37,124.803,127.215,128.02,130.344,132.637,134.859,136.951,138.882,140.626,142.21,143.713,145.246,146.888,148.455,150.039,151.639,153.257,154.891,156.544,158.214,159.901
LP,Barbados,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.264,0.264,0.265,0.266,0.267,0.267,0.269,0.27,0.271,0.272,0.273,0.273,0.274,0.275,0.275,0.276,0.277,0.277,0.278,0.279,0.279,0.28,0.281,0.281,0.282
LP,Belarus,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,10.217,10.24,10.228,10.177,10.142,10.093,10.045,10.019,9.99,9.951,9.899,9.849,9.8,9.751,9.714,9.69,9.514,9.5,9.481,9.434,9.386,9.339,9.293,9.246,9.2,9.154,9.108
LP,Belgium,9.855,9.863,9.855,9.858,9.853,9.858,9.859,9.865,9.876,9.928,9.948,9.987,10.022,10.068,10.101,10.131,10.143,10.17,10.192,10.214,10.239,10.263,10.31,10.356,10.396,10.446,10.511,10.585,10.667,10.753,10.84,11.001,11.095,11.176,11.26,11.346,11.436,11.529,11.624
LP,Belize,0.15,0.15,0.153,0.157,0.162,0.166,0.171,0.176,0.179,0.184,0.189,0.194,0.199,0.205,0.211,0.217,0.222,0.23,0.239,0.243,0.25,0.257,0.265,0.274,0.283,0.292,0.3,0.314,0.322,0.327,0.332,0.337,0.343,0.349,0.355,0.361,0.367,0.374,0.38
LP,Benin,3.555,3.678,3.791,3.914,4.037,4.171,4.305,4.438,4.582,4.717,4.867,5.017,5.167,5.318,5.471,5.625,5.786,5.95,6.12,6.295,6.518,6.721,6.938,7.165,7.398,7.634,7.872,8.113,8.356,8.602,8.85,9.1,9.351,9.604,9.858,10.112,10.367,10.622,10.878
LP,Bhutan,0.431,0.443,0.454,0.465,0.477,0.49,0.506,0.524,0.541,0.553,0.559,0.556,0.546,0.534,0.523,0.519,0.521,0.528,0.541,0.555,0.571,0.588,0.606,0.624,0.642,0.659,0.675,0.689,0.701,0.714,0.726,0.738,0.743,0.745,0.746,0.748,0.749,0.751,0.752
LP,Bolivia,4.996,5.409,5.521,5.637,5.754,5.875,5.997,6.122,6.25,6.381,6.514,6.65,6.789,6.983,7.182,7.387,7.599,7.816,8.039,8.233,8.428,8.624,8.824,9.025,9.227,9.427,9.627,9.828,10.028,10.227,10.426,10.629,10.831,11.037,11.246,11.46,11.678,11.9,12.245
LP,Bosnia and Herzegovina,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3.654,3.725,3.781,3.798,3.828,3.858,3.889,3.919,3.92,3.916,3.911,3.904,3.897,3.89,3.884,3.878,3.871,3.863,3.854,3.845,3.837
LP,Botswana,0.908,0.924,0.958,0.994,1.031,1.069,1.108,1.149,1.191,1.234,1.28,1.321,1.355,1.389,1.438,1.469,1.496,1.533,1.572,1.623,1.641,1.66,1.679,1.698,1.717,1.731,1.745,1.768,1.789,1.81,1.831,1.853,1.875,1.898,1.92,1.943,1.966,1.989,2.013
LP,Brazil,120.812,123.684,126.608,129.552,132.55,135.522,138.391,141.215,143.994,146.729,149.374,151.923,154.422,156.907,159.399,161.848,164.343,166.869,169.41,171.936,174.425,176.877,179.289,181.633,183.873,185.987,187.958,189.798,191.543,193.247,194.947,196.655,198.361,199.881,201.413,202.956,204.243,205.539,206.842
LP,Brunei Darussalam,n/a,n/a,n/a,n/a,n/a,0.222,0.226,0.234,0.241,0.246,0.253,0.26,0.267,0.274,0.281,0.287,0.295,0.302,0.31,0.317,0.325,0.333,0.34,0.346,0.352,0.359,0.365,0.37,0.375,0.38,0.387,0.393,0.399,0.405,0.411,0.417,0.424,0.43,0.437
LP,Bulgaria,8.862,8.891,8.922,8.948,8.963,8.96,8.94,8.903,8.852,8.789,8.718,8.639,8.553,8.463,8.377,8.297,8.225,8.162,8.105,8.067,8.149,7.891,7.846,7.801,7.761,7.719,7.679,7.64,7.607,7.564,7.505,7.327,7.254,7.181,7.146,7.146,7.146,7.146,7.146
LP,Burkina Faso,7.58,7.769,7.965,8.166,8.372,8.041,8.263,8.503,8.758,9.021,9.289,9.562,9.841,10.125,10.412,10.705,11,11.299,11.609,11.938,12.294,12.648,13.015,13.396,13.79,14.198,14.622,15.061,15.515,15.984,16.469,16.968,17.358,17.758,18.166,18.584,19.011,19.448,19.896
LP,Burundi,4.09,4.21,4.334,4.461,4.591,4.726,4.864,5.007,5.154,5.305,5.46,5.62,5.78,5.77,5.87,5.98,6.09,6.19,6.3,6.3,6.426,6.75,7,7.2,7.344,7.491,7.641,7.794,7.981,8.172,8.368,8.569,8.775,8.985,9.201,9.422,9.648,9.879,10.117
LP,Cambodia,n/a,n/a,n/a,n/a,n/a,n/a,7.507,7.741,7.982,8.231,8.487,8.752,9.024,9.306,11.161,11.5,11.819,12.07,12.271,12.475,12.68,12.889,13.104,13.326,13.55,13.828,14.163,14.324,14.562,14.805,14.953,15.103,15.254,15.407,15.561,15.716,15.873,16.032,16.192
LP,Cameroon,8.823,9.079,9.335,9.59,9.848,10.111,10.389,10.686,10.999,11.332,11.685,12.045,12.412,12.787,13.168,13.537,13.916,14.305,14.706,15.117,15.541,15.976,16.423,16.883,17.356,17.842,18.341,18.855,19.383,19.926,20.424,20.934,21.458,21.994,22.544,23.108,23.685,24.277,24.884
LP,Canada,24.471,24.785,25.083,25.336,25.577,25.814,26.069,26.402,26.751,27.215,27.632,27.987,28.324,28.651,28.96,29.263,29.57,29.868,30.124,30.367,30.647,30.971,31.306,31.6,31.9,32.205,32.533,32.882,33.265,33.674,34.076,34.439,34.827,35.21,35.538,35.858,36.18,36.506,36.835
LP,Cape Verde,0.262,0.269,0.277,0.285,0.292,0.301,0.309,0.318,0.326,0.335,0.345,0.354,0.364,0.374,0.385,0.394,0.397,0.407,0.417,0.427,0.441,0.447,0.455,0.462,0.47,0.477,0.485,0.492,0.499,0.506,0.513,0.52,0.527,0.534,0.542,0.549,0.557,0.565,0.573
LP,Central African Republic,2.31,2.38,2.44,2.5,2.56,2.63,2.721,2.785,2.844,2.898,2.945,3.002,3.071,3.15,3.242,3.347,3.443,3.529,3.603,3.666,3.717,3.791,3.867,3.945,4.023,4.104,4.186,4.27,4.355,4.515,4.628,4.744,4.862,4.984,5.109,5.236,5.367,5.501,5.639
LP,Chad,4.412,4.522,4.636,4.751,4.87,4.992,5.117,5.245,5.376,5.51,5.648,5.784,5.922,6.064,6.21,6.596,6.761,6.932,7.108,7.29,7.478,7.665,7.857,8.6,8.815,9.035,9.261,9.493,9.73,9.973,10.223,10.478,10.74,11.009,11.284,11.566,11.855,12.185,12.49
LP,Chile,11.174,11.36,11.545,11.731,11.917,12.102,12.317,12.533,12.748,12.963,13.179,13.422,13.665,13.908,14.152,14.395,14.596,14.796,14.997,15.197,15.398,15.572,15.746,15.919,16.093,16.267,16.433,16.598,16.763,16.929,17.094,17.248,17.403,17.557,17.711,17.865,18.002,18.139,18.277
LP,China,987.05,"1,000.72","1,016.54","1,030.08","1,043.57","1,058.51","1,075.07","1,093.00","1,110.26","1,127.04","1,143.33","1,158.23","1,171.71","1,185.17","1,198.50","1,211.21","1,223.89","1,236.26","1,247.61","1,257.86","1,267.43","1,276.27","1,284.53","1,292.27","1,299.88","1,307.56","1,314.48","1,321.29","1,328.02","1,334.50","1,340.91","1,347.35","1,354.04","1,360.76","1,367.52","1,374.31","1,381.13","1,387.99","1,394.88"
LP,Colombia,28.447,29.08,29.718,30.36,31.004,30.794,31.433,32.092,32.764,33.443,34.125,34.834,35.53,36.208,36.863,37.49,38.1,38.6,39.2,39.7,40.282,40.806,41.327,41.847,42.368,42.889,43.405,43.926,44.45,44.978,45.512,46.052,46.598,47.151,47.711,48.277,48.85,49.429,50.016
LP,Comoros,0.346,0.354,0.363,0.371,0.375,0.387,0.4,0.412,0.426,0.44,0.452,0.437,0.449,0.461,0.474,0.487,0.5,0.513,0.507,0.518,0.54,0.552,0.564,0.576,0.588,0.6,0.613,0.626,0.639,0.652,0.666,0.68,0.694,0.709,0.724,0.739,0.754,0.77,0.786
LP,Democratic Republic of the Congo,29.82,30.804,31.821,32.871,33.955,35.076,36.233,37.429,38.664,39.94,41.258,42.62,44.026,45.479,46.98,48.53,49.761,50.812,51.789,52.821,54,54,55.62,57.289,59.007,60.777,62.601,64.479,66.413,68.406,70.458,72.571,74.749,76.991,79.301,81.68,84.13,86.654,89.254
LP,Republic of Congo,1.597,1.647,1.698,1.75,1.804,1.86,1.917,1.976,2.037,2.165,2.232,2.3,2.371,2.443,2.516,2.59,2.59,2.665,2.742,2.822,2.904,2.988,3.075,3.164,3.256,3.35,3.447,3.547,3.65,3.756,3.865,3.977,4.092,4.182,4.274,4.368,4.46,4.554,4.65
LP,Costa Rica,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3.81,3.907,3.998,4.089,4.179,4.266,4.354,4.443,4.533,4.62,4.562,4.614,4.666,4.718,4.77,4.822,4.876,4.929,4.984
LP,C?te d'Ivoire,8.33,8.52,8.85,9.3,9.56,9.93,10.32,10.72,10.82,11.26,11.72,12.19,12.67,13.922,14.339,14.755,15.174,15.591,15.999,16.383,16.735,17.051,17.336,17.604,18.5,19,19.57,20.157,20.762,21.385,22.026,22.687,23.368,24.069,24.791,25.534,26.3,27.089,27.902
LP,Croatia,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,4.73,4.624,4.524,4.453,4.494,4.572,4.501,4.554,4.381,4.44,4.44,4.44,4.439,4.442,4.44,4.436,4.434,4.429,4.418,4.402,4.402,4.402,4.402,4.402,4.402,4.402,4.402
LP,Cyprus,0.514,0.52,0.526,0.533,0.54,0.547,0.553,0.559,0.565,0.573,0.585,0.601,0.617,0.632,0.645,0.652,0.663,0.673,0.682,0.69,0.698,0.706,0.714,0.723,0.733,0.744,0.758,0.776,0.797,0.819,0.84,0.862,0.872,n/a,n/a,n/a,n/a,n/a,n/a
LP,Czech Republic,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,10.333,10.321,10.309,10.299,10.29,10.278,10.267,10.206,10.203,10.211,10.221,10.251,10.287,10.381,10.468,10.507,10.53,10.553,10.575,10.594,10.61,10.625,10.637,10.646
LP,Denmark,5.122,5.124,5.119,5.116,5.112,5.111,5.116,5.125,5.129,5.13,5.135,5.146,5.162,5.181,5.197,5.216,5.251,5.275,5.295,5.314,5.33,5.349,5.368,5.384,5.398,5.411,5.427,5.447,5.476,5.511,5.535,5.561,5.581,5.591,5.61,5.629,5.648,5.666,5.684
LP,Djibouti,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.498,0.512,0.526,0.541,0.556,0.571,0.587,0.604,0.621,0.638,0.656,0.674,0.693,0.713,0.733,0.753,0.774,0.796,0.818,0.841,0.865,0.889,0.914,0.939,0.966,0.993,1.02,1.049
LP,Dominica,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071
LP,Dominican Republic,5.438,5.563,5.692,5.827,5.967,6.112,6.263,6.417,6.57,6.715,6.849,6.968,7.129,7.293,7.425,7.558,7.694,7.832,7.973,8.117,8.263,8.411,8.563,8.717,8.873,9.033,9.195,9.361,9.53,9.702,9.877,10.056,10.237,10.422,10.61,10.802,10.997,11.195,11.397
LP,Ecuador,8.184,8.419,8.658,8.9,9.143,9.387,9.632,9.877,10.134,10.385,10.63,10.876,11.122,11.364,11.598,11.82,12.025,12.216,12.401,12.584,12.771,12.962,13.153,13.345,13.539,13.736,13.94,14.148,14.359,14.573,14.792,15.014,15.239,15.467,15.699,15.935,16.174,16.416,16.663
LP,Egypt,40.554,41.706,42.846,44.015,45.237,46.545,47.751,48.8,49.8,50.9,51.36,52.423,53.508,54.615,55.746,56.9,58.2,59.4,60.7,62,63.3,64.7,66,67.3,68.6,70,71.3,73.6,75.2,76.9,78.7,80.4,82.5,84.15,85.833,87.55,89.301,91.533,93.821
LP,El Salvador,4.985,5.042,5.082,5.112,5.143,5.185,5.237,5.301,5.375,5.46,5.555,5.594,5.632,5.671,5.71,5.75,5.789,5.829,5.869,5.91,5.94,5.97,5.99,6.01,6.03,6.05,6.07,6.1,6.13,6.154,6.178,6.203,6.229,6.256,6.282,6.308,6.334,6.36,6.387
LP,Equatorial Guinea,n/a,n/a,0.251,0.272,0.294,0.313,0.328,0.341,0.352,0.362,0.376,0.389,0.402,0.416,0.43,0.445,0.46,0.475,0.491,0.507,0.523,0.54,0.557,0.575,0.593,0.61,0.629,0.647,0.665,0.684,0.703,0.723,0.744,0.764,0.785,0.806,0.827,0.847,0.868
LP,Eritrea,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3.195,3.192,3.199,3.227,3.28,3.355,3.452,3.569,3.706,3.852,4.016,4.189,4.363,4.532,4.692,4.851,5.006,5.162,5.323,5.489,5.659,5.831,6,6.165,6.325,6.482,6.635
LP,Estonia,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1.511,1.477,1.448,1.425,1.406,1.393,1.379,1.372,1.367,1.361,1.356,1.351,1.348,1.345,1.342,1.341,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34
LP,Ethiopia,35.443,36.298,37.334,38.514,39.78,41.088,42.429,43.812,45.248,46.755,48.338,50.004,51.736,53.507,55.283,57.038,58.76,60.46,62.149,63.849,65.578,67.304,69.041,70.784,72.527,74.264,75.993,77.718,79.446,81.188,82.95,84.734,86.768,88.85,90.982,92.984,95.03,97.12,99.063
LP,Fiji,0.634,0.649,0.666,0.683,0.698,0.709,0.715,0.718,0.719,0.72,0.724,0.73,0.738,0.748,0.758,0.768,0.777,0.787,0.796,0.805,0.814,0.822,0.831,0.839,0.847,0.854,0.862,0.869,0.877,0.883,0.89,0.894,0.899,0.903,0.908,0.912,0.917,0.922,0.926
LP,Finland,4.788,4.812,4.842,4.87,4.894,4.911,4.926,4.939,4.954,4.974,4.998,5.029,5.055,5.078,5.099,5.117,5.132,5.147,5.16,5.171,5.181,5.195,5.206,5.22,5.237,5.256,5.277,5.3,5.326,5.351,5.375,5.401,5.426,5.451,5.476,5.501,5.521,5.542,5.562
LP,France,53.731,54.029,54.335,54.65,54.895,55.157,55.411,55.682,55.966,56.27,56.577,56.841,57.111,57.369,57.565,57.753,57.936,58.116,58.299,58.497,58.858,59.267,59.686,60.102,60.505,60.963,61.4,61.795,62.135,62.466,62.765,63.089,63.409,63.704,63.996,64.289,64.583,64.879,65.176
LP,Gabon,0.748,0.765,0.781,0.799,0.816,0.834,0.852,0.871,0.89,0.91,0.93,0.96,0.99,1.014,1.039,1.065,1.092,1.119,1.147,1.176,1.205,1.235,1.266,1.298,1.33,1.364,1.398,1.433,1.454,1.475,1.496,1.518,1.541,1.563,1.586,1.608,1.631,1.654,1.677
LP,The Gambia,0.587,0.624,0.647,0.673,0.7,0.729,0.759,0.79,0.822,0.856,0.891,0.927,0.965,1.021,1.057,1.09,1.122,1.173,1.209,1.259,1.297,1.336,1.376,1.418,1.46,1.504,1.547,1.591,1.636,1.682,1.728,1.776,1.825,1.876,1.927,1.98,2.035,2.091,2.149
LP,Georgia,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,4.93,4.794,4.675,4.558,4.505,4.47,4.435,4.401,4.372,4.343,4.315,4.322,4.401,4.395,4.382,4.385,4.436,4.469,4.498,4.52,4.531,4.531,4.52,4.497,4.475
LP,Germany,76.853,76.998,76.943,76.675,76.365,76.177,76.229,76.243,76.707,77.474,78.959,79.984,80.594,81.179,81.422,81.661,81.896,82.052,82.03,82.087,82.188,82.34,82.482,82.52,82.501,82.465,82.366,82.262,82.12,81.875,81.757,81.779,81.917,81.753,81.589,81.426,81.263,81.101,80.938
LP,Ghana,10.015,10.542,11.097,11.681,12.296,12.61,12.933,13.263,13.602,13.95,14.306,14.672,15.046,15.431,15.825,16.23,16.644,17.07,17.506,17.953,18.412,18.883,19.366,19.861,20.368,20.889,21.423,21.97,22.532,23.108,23.699,24.304,24.926,25.563,26.216,26.886,27.573,28.278,29.001
LP,Greece,9.643,9.728,9.795,9.848,9.893,9.934,9.972,10.007,10.044,10.094,10.161,10.248,10.354,10.468,10.577,10.672,10.75,10.813,10.863,10.905,10.942,10.974,11,11.021,11.042,11.064,11.087,11.112,11.292,11.327,11.359,11.39,11.299,11.265,11.242,11.231,11.22,11.209,11.192
LP,Grenada,0.089,0.091,0.093,0.096,0.098,0.1,0.1,0.099,0.098,0.097,0.096,0.096,0.097,0.098,0.099,0.1,0.101,0.101,0.101,0.101,0.102,0.102,0.102,0.102,0.102,0.103,0.103,0.103,0.104,0.104,0.104,0.105,0.105,0.106,0.106,0.106,0.107,0.107,0.107
